,acceleration__number_crossing_m__m_-1,acceleration__number_crossing_m__m_1,"acceleration__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","acceleration__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","acceleration__fft_coefficient__attr_""abs""__coeff_29","acceleration__fft_coefficient__attr_""abs""__coeff_24",acceleration__absolute_sum_of_changes,"acceleration__fft_coefficient__attr_""abs""__coeff_32","acceleration__fft_coefficient__attr_""abs""__coeff_36",acceleration__approximate_entropy__m_2__r_0.3,acceleration__number_crossing_m__m_0,"acceleration__fft_coefficient__attr_""abs""__coeff_25","acceleration__fft_coefficient__attr_""abs""__coeff_13","acceleration__fft_coefficient__attr_""abs""__coeff_12",acceleration__fourier_entropy__bins_5,"acceleration__fft_coefficient__attr_""abs""__coeff_19","acceleration__fft_coefficient__attr_""abs""__coeff_0","acceleration__fft_coefficient__attr_""abs""__coeff_22","acceleration__fft_coefficient__attr_""abs""__coeff_37","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","acceleration__fft_coefficient__attr_""abs""__coeff_10","acceleration__fft_aggregated__aggtype_""centroid""","acceleration__fft_coefficient__attr_""abs""__coeff_48","acceleration__fft_coefficient__attr_""abs""__coeff_30",acceleration__cid_ce__normalize_False,acceleration__fourier_entropy__bins_2,acceleration__approximate_entropy__m_2__r_0.5,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_15","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",acceleration__number_peaks__n_1,acceleration__fourier_entropy__bins_10,acceleration__fourier_entropy__bins_3,"acceleration__fft_coefficient__attr_""abs""__coeff_28","acceleration__fft_coefficient__attr_""abs""__coeff_38","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","acceleration__fft_aggregated__aggtype_""variance""","acceleration__fft_coefficient__attr_""abs""__coeff_14","acceleration__fft_coefficient__attr_""abs""__coeff_11","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_40","acceleration__fft_coefficient__attr_""abs""__coeff_26","acceleration__fft_coefficient__attr_""abs""__coeff_23","acceleration__fft_coefficient__attr_""abs""__coeff_16","acceleration__fft_coefficient__attr_""abs""__coeff_27","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","acceleration__fft_coefficient__attr_""abs""__coeff_34","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_9","acceleration__fft_coefficient__attr_""abs""__coeff_47","acceleration__fft_coefficient__attr_""abs""__coeff_18","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",acceleration__approximate_entropy__m_2__r_0.1,"acceleration__fft_coefficient__attr_""abs""__coeff_77","acceleration__fft_coefficient__attr_""abs""__coeff_79","acceleration__fft_coefficient__attr_""abs""__coeff_31","acceleration__fft_coefficient__attr_""abs""__coeff_83","acceleration__fft_coefficient__attr_""abs""__coeff_33","acceleration__fft_coefficient__attr_""abs""__coeff_76","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",acceleration__mean_abs_change,acceleration__cid_ce__normalize_True,acceleration__number_peaks__n_3,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_80","acceleration__fft_coefficient__attr_""abs""__coeff_49","acceleration__fft_coefficient__attr_""abs""__coeff_44","acceleration__fft_coefficient__attr_""abs""__coeff_58","acceleration__fft_coefficient__attr_""abs""__coeff_17",acceleration__abs_energy,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_42",acceleration__range_count__max_1000000000000.0__min_0,"acceleration__fft_coefficient__attr_""abs""__coeff_55",acceleration__range_count__max_0__min_-1000000000000.0,"acceleration__fft_coefficient__attr_""abs""__coeff_85","acceleration__fft_coefficient__attr_""abs""__coeff_64","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","acceleration__agg_autocorrelation__f_agg_""var""__maxlag_40",acceleration__count_below_mean,"acceleration__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_72","acceleration__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""","acceleration__fft_coefficient__attr_""abs""__coeff_8",acceleration__approximate_entropy__m_2__r_0.7,acceleration__length,"acceleration__fft_coefficient__attr_""abs""__coeff_78","acceleration__fft_coefficient__attr_""abs""__coeff_84","acceleration__fft_coefficient__attr_""abs""__coeff_81","acceleration__fft_coefficient__attr_""abs""__coeff_43","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4",acceleration__number_cwt_peaks__n_1,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_41"
40,7.0,6.0,-4.781484570060742,5.899940028114464e-05,2.9194889205380665,2.7789704928264336,52.306999999999995,1.4624223056285774,1.3608805751543998,0.5155072925145081,6.0,1.8380184713135415,10.264981167825812,6.649583299738973,0.19882157810301943,3.8110728278604733,45.843,2.2837505633842725,2.057912419633183,-1.6119818181818186,24.86943377390018,8.191189864482512,0.2309999999999981,1.5836808944523184,7.236150565044926,0.09962338946616205,0.38108513257448284,0.5321369863013699,4.875855916832599,0.40805992187499995,5.0,0.2975855177331088,0.19882157810301943,4.917626061042764,1.7974224920878121,-1.2143142857142855,0.8151895468750001,96.96999857226774,17.854016637605117,7.939699336543433,0.6281666666666667,0.8460857317849,5.111368923231988,0.5090873428360866,2.3115520759870405,3.5905753258299486,0.4922037037037037,2.0961965427130167,0.6438763237216455,0.2931226812764321,2.6275462542700527,2.1125825392476902,5.38743913160096,0.5934901960784313,0.35859127331519014,0.8738495569482312,0.6776378652925658,2.375605222339247,0.7493919828514166,1.7130591542777422,0.6804157968908295,0.5254508680803153,0.044167454081632654,0.5506,0.5506,2.758089522683465,5.0,0.599027397260274,0.5580236677695747,0.943987929203943,3.6229639207542337,0.6840651447278135,2.639000259699517,682.690965,0.0918717806122449,0.639375,2.2560484305068003,45.0,0.7374259191912031,51.0,0.6390712696279037,0.8191317179046148,0.22521428571428576,0.3375606719352935,48.0,-0.0416027397260274,0.6715408765714799,11.0,15.430660223544228,0.2737984783036491,96.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,1.4456764372891284,0.5625312499999999,13.0,0.38124317043895756,0.24246874835804091,2.7297948646684107
41,7.0,6.0,-4.568629999063587,0.00014750405031019645,3.0056665100599544,1.5917253023762967,41.690000000000005,3.6742813195352144,3.020201810103456,0.44208867826186005,6.0,4.76540955593568,7.9039884748160345,15.81058320142002,0.2735737942248851,5.2265997940372,16.77,4.0608900852790795,1.1621486847063145,-1.5228545454545455,15.768904040095833,9.17663372634779,0.6393540039157974,2.0391761199083454,6.252263590092792,0.10126481756679193,0.35663280468786285,0.36648571428571436,7.392837056097345,0.1979899024970274,3.0,0.30245492674821617,0.10126481756679193,2.1616701492577746,2.5742379017129275,-1.075447368421053,0.4087390107015458,106.95258723966676,2.904163629063012,4.831784601286567,0.5657884615384615,1.511585697502865,2.8752869741874854,0.8307488956470627,2.7489726387750073,3.3407366142231787,0.3766226415094339,2.3860721670830416,0.29229686582083814,0.1551087781622453,18.638583411191387,1.693999999999999,1.8517995009893142,0.371078431372549,0.25147393410541197,0.8738495569482312,0.6776378652925658,1.1451775727502285,0.7493919828514166,4.073652693056859,0.6804157968908295,0.25979688489795916,0.08208437869822488,0.4482795698924732,0.4482795698924732,2.9569067637609945,3.0,0.4724459459459459,0.5580236677695747,0.943987929203943,0.5231635840445099,0.6840651447278135,1.3663846097576078,423.2606399999999,0.10857966863905325,0.46155172413793105,1.8829705965893364,46.0,0.7374259191912031,48.0,0.6390712696279037,0.8191317179046148,0.22192307692307692,0.3425108941690869,46.0,-0.014040540540540537,0.6715408765714799,8.0,10.305249843331207,0.29106516915637726,94.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.7698892406868881,0.38917647058823535,13.0,0.26313389248843005,0.12577507836734692,1.3968486165223604
42,16.0,17.0,-8.326573850471698,3.457679025522922e-13,8.693181141264027,6.656580154551593,102.729,11.968777173038662,8.095656936961307,0.4730300641472671,17.0,6.574090177284567,14.574834106411483,26.00793874365463,0.09072899366212879,3.4096332332122063,59.81,10.393270746361896,8.175165607157467,-1.5738125000000003,48.04945055563979,24.385798734800215,2.986909906441099,6.020675989497761,7.296444956278367,0.04539477814685819,0.314445500332043,0.36050622406639005,21.948221104137165,0.048848474034172217,6.0,0.13600216966487969,0.09072899366212879,13.961175600865953,10.453271527640611,-0.8933978174603175,0.13576929484050163,1076.397650718277,4.978034275717787,35.842064322751924,0.26813407821229046,2.015915595166604,30.695890229579717,2.0761955814823203,30.282848309812398,17.710181144999623,0.37800000000000006,6.514721638438331,0.15440761654948618,0.05418830273120606,355.34716050153537,2.1115130029115985,50.52634770521944,0.3168488372093023,0.5888435125512324,0.9524611065602631,3.028668211001398,9.300738885432914,2.563543188338078,7.269249469709573,3.52728713236571,0.1972182481017889,0.037078145328719725,0.3303183279742765,0.3303183279742765,3.7129665376022896,6.0,0.29068181818181815,3.4541200973640533,1.8715390458496697,6.020698102357782,5.237765612248042,53.004584342974866,1216.3215000000005,0.09534881660899656,0.2949449541284403,5.439051566732529,138.0,4.180780537550425,174.0,4.86744708160343,4.280625704753514,0.2488235294117647,0.481040988241021,165.0,0.007466942148760334,1.246407398657734,16.0,184.31479440834968,0.20184880936087257,312.0,1.259258511982349,2.8782977750442114,1.6032839819999047,2.031301597668572,0.32122522522522523,28.0,0.21555868024691363,0.06732502174549336,0.5468717985547702
43,2.0,8.0,-5.896512565070686,2.8430533648710727e-07,6.845566761235983,10.52534778627453,33.226,3.819334090514176,2.3786863214717955,0.3602960399889925,13.0,10.996538192072034,9.615915254878107,7.30630596789646,0.330065644092378,13.242880624315168,61.806000000000004,5.830717198017519,2.0303090382186237,-0.14192207792207787,21.575449890785322,15.331682570036849,1.1064550899243082,4.910934520525214,4.279035171624558,0.16184273448660175,0.31527988073393076,0.16321341463414635,14.515265983646765,0.001190036622222222,5.0,0.4145959761008755,0.22349225657720573,7.304144678460002,0.2063029856552015,-0.16731229235880396,0.0016353536000000002,358.19158645646803,16.195164587564772,16.077818399637742,0.0678235294117647,1.243657399514669,10.278135617942695,4.553601539998102,16.330630030945457,9.094587222589505,0.18102307692307693,1.2481712129702378,0.02213063919935715,0.017576110453648916,48.196882477778466,0.999667754210278,15.59438705155711,0.06769230769230769,0.32992001736246834,1.0307552493440744,0.7855257215023858,4.46065765427209,0.4734596652617129,2.0490494767823497,0.9644948054086888,0.09700624163444381,0.0011110154320987653,0.15974038461538462,0.15974038461538462,4.154709511625707,4.0,0.08931055900621118,0.5909668508014972,1.392269508177012,2.084045117234602,1.771855469110184,15.575073865758872,239.97281799999993,0.0015256080246913578,0.021493333333333333,1.9919764788736722,121.0,0.48499127310785023,88.0,1.2340237926279918,1.7489356325978558,0.020388888888888887,0.15016570052504197,142.0,0.005260869565217393,0.6715408765714799,7.0,71.41523511540333,0.2465971480115443,209.0,0.21226012008105635,1.0617956636905286,0.19252464712958872,1.7005764556610612,0.056457831325301196,16.0,0.11113192786982248,0.07036960689321832,1.3145889277591536
44,4.0,4.0,-5.043631228009924,1.817873808642079e-05,3.3014153649764553,7.387471214912127,30.849000000000007,3.5494606596960683,2.6353920107474536,0.3128158847734821,10.0,1.4660771300882696,13.346724825865383,8.005359825153388,0.43628133800822505,11.644138950297151,21.497999999999998,8.571362920068417,2.0052916666112512,-0.47911764705882365,33.761602237244325,13.836331153742648,1.665669143607286,1.866531237305876,4.915418090050937,0.1897623273968212,0.20294489396811466,0.1377175572519084,14.807855149827917,0.007908686584314852,5.0,0.5841748847422817,0.3407182824635865,3.8291382842618766,3.5829090172682405,-0.18893445378151272,0.009981029014650962,270.1043085374702,19.59476675009626,21.76191586119306,0.14445744680851064,2.862879053691306,1.4592285264888065,11.207889817427835,6.801168594298428,3.523207368546708,0.1324639175257732,3.053292172329447,0.018235426974826385,0.013500567599826388,33.59824124731849,1.0389023080351274,11.177118201761946,0.06892708333333332,0.3385939046372832,0.8273444866572623,0.8067349162687265,2.7119836685881182,2.409728641622156,3.5494260317613375,0.3907713871509674,0.07534041221374045,0.006157655172413793,0.18472455089820364,0.18472455089820364,4.036744159184107,3.0,0.13331297709923662,0.9733841064479131,1.685337730624545,2.07780693987886,1.2359210612750977,3.2700727811879275,251.8475519999999,0.008790406658739595,0.046305084745762705,1.3889658023148024,117.0,1.156200891671721,51.0,0.6390712696279037,0.8810180936111078,0.053,0.10777379238353788,65.0,0.01349618320610687,0.4361941687818671,8.0,37.40813631820194,0.16546149790972597,168.0,1.1413971315258484,2.115999999999998,1.2470936130219945,2.0017500452252497,0.0391111111111111,18.0,0.07729459453714528,0.056399286638307775,1.088554982704657
45,4.0,5.0,-2.4818218967562644,0.11996013280679069,1.266202113016257,1.338833355094131,21.735,0.7356233741196354,1.1754084736492234,0.3346051245445705,4.0,3.425717023487574,14.289576379375319,4.871936851892125,0.19340471446596552,4.454822692293008,24.119,2.725300211380987,0.4301313752796893,-0.7266500000000001,5.07690859606533,9.850042836730243,1.3417695331860433,1.2272818132554135,2.6236278318389594,0.07081055490819625,0.18406298465389037,0.141875,4.244022611975853,0.02952790828402367,6.0,0.21188863928089738,0.14144092415187637,1.5843915938383606,1.6808516673930112,-0.40997849462365593,0.056280386094674555,200.2629080200183,9.039664966947447,6.783283897701294,0.1653448275862069,1.0055735613737575,1.1518116618805148,1.8155862849719648,5.0253306167661975,0.36535029940965935,0.1565340909090909,0.8721937034911064,0.05253024963948086,0.02654830572023715,14.702644708073256,0.7339157344704932,2.4077581408479514,0.16118987341772154,0.536846206567926,0.8738495569482312,0.6776378652925658,1.1795271407162875,0.7493919828514166,0.49037771389142387,0.6804157968908295,0.043883561224489796,0.005644776859504136,0.14785714285714285,0.14785714285714285,1.9548026069650501,6.0,0.16297368421052635,0.5580236677695747,0.9821462180105712,1.0499404862145578,1.0260203038890816,2.090083581016257,270.530711,0.011993793388429758,0.1642307692307692,0.5716651090793661,68.0,1.3103041708618226,80.0,0.6390712696279037,0.9209401857700458,0.08036363636363639,0.40046259604518913,79.0,-0.005061403508771933,0.8581858956970511,2.0,16.802233502096854,0.10753210573374494,148.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.25245813777603576,0.19307272727272726,18.0,0.05234215896177685,0.02376937723214286,0.4406564942397832
46,10.0,10.0,-5.720201683888116,6.969813505524095e-07,8.562066611667298,6.394725232834175,67.464,5.409036765896263,2.4396356435884616,0.43236487006078184,12.0,5.663937371653001,12.944328596545398,64.92750125905702,0.09698609503306334,11.661924148302026,75.729,9.072495693719715,3.3244265894125,-1.166613333333333,6.963493330627135,15.426694961336683,1.0493010926305826,2.5580921228426763,6.239326245677493,0.0853365625866777,0.2867943973292475,0.30727173913043476,19.320876258048717,0.08826264996539794,8.0,0.1453717101843168,0.09698609503306334,5.496049719051255,1.42647248322901,-0.699921768707483,0.15671651294117644,496.099133083192,12.177644191026308,42.900454438959834,0.24465441176470584,5.83543627101266,16.314975843388858,9.697811317534384,3.6113887734316075,2.7862177981269833,0.27346323529411765,5.09291907259278,0.1753804760020352,0.0975308171179829,18.765189959218304,2.8585319452362934,15.570714696411665,0.2793609022556391,0.52136363620086,0.9203546272391999,1.537683644396929,1.8674699594207873,2.3174742944755735,3.6403850701365523,0.7470553110009092,0.18647214307655957,0.07604784437499999,0.2870808510638298,0.2870808510638298,2.932856490803361,6.0,0.26130978260869564,1.9967168234127406,2.293422550727282,3.3434485285526434,1.5898258975217505,17.862190094463184,1092.3852250000004,0.171780574375,0.2629058823529412,4.329889455717614,106.0,2.216417063770947,130.0,1.0671885576974034,0.5136803793430484,0.313425,0.4057486240059863,102.0,0.0033423913043478274,1.2335337844506948,15.0,21.9726294440401,0.17967996093150984,236.0,2.8017651513570407,0.5556224938794427,3.154833576610559,9.251536147335248,0.2095058823529412,19.0,0.15025730876946367,0.09209054572306238,1.501051761461477
47,10.0,10.0,-6.649993349247885,5.1497093652567366e-09,1.8336148593314001,3.3325469544064013,45.42100000000001,1.9304244714341978,7.025068350688384,0.4391396025513088,12.0,3.761443135233532,27.471969167782316,32.29615743660545,0.12525570174922163,13.40913080568125,44.945,12.829025059305167,3.802647338286939,-0.7974655172413792,140.39308696351137,23.291027977901223,1.9037138265048557,3.452338946990705,4.64238311646077,0.04539477814685819,0.36159178751294196,0.14287096774193547,9.082714938105243,0.0113949819,8.0,0.12525570174922163,0.12525570174922163,1.5897522988704305,1.3929054327011268,-0.36629135338345864,0.014062485900000003,896.1705966132396,6.932921782177552,77.41091149723849,0.12252795031055903,0.8299201399475399,0.8017754500336386,8.599362849276622,3.1968683338193613,4.464273037230908,0.1323680981595092,5.840619511241027,0.028392133028095734,0.023251749594172734,115.42487038368164,2.9775169702728457,2.6687214990635755,0.0717483870967742,0.351915213709709,2.1683265107018816,0.552349600671993,4.251985082965633,1.4147035850901257,4.955967770725056,2.050968667127133,0.07228078651065005,0.014878944214876033,0.16338489208633095,0.16338489208633095,4.327948332882515,8.0,0.11823611111111111,1.0695075484449361,2.6346192975661613,2.6565736295282227,0.27457144992939453,4.510548777811942,328.25289300000003,0.019008861570247934,0.05309000000000001,1.5229895387772072,195.0,1.7973152280751126,84.0,0.6390712696279037,1.2702091709611543,0.06731818181818182,0.38472613346243,113.0,0.001069444444444445,0.9568892078157073,15.0,18.545045570507316,0.2527605561144035,279.0,1.7771445649980484,1.541639137542063,0.32962179590803803,2.5702595941811346,0.031757281553398055,25.0,0.06322738319093682,0.051870674594916004,2.617142450738169
48,6.0,4.0,-4.237370716812269,0.0005692280406811225,1.636556062782247,1.6282539053680096,26.961999999999996,0.9776490405461091,1.1349553596192394,0.46735665728110876,7.0,0.5697456510680623,5.212287330903213,5.7310344185653825,0.1788313601195989,2.1795511268652237,55.995000000000005,1.8793007175694099,0.7921761167821203,-1.4474615384615386,10.147932964361328,8.163977088622934,0.6393540039157974,0.5616271200787895,3.4201950236792054,0.15407610367102942,0.367809905508099,0.2567209302325581,1.428569607471186,0.022541883402736468,3.0,0.2677539868376054,0.15407610367102942,1.1950360579461239,0.6988532962994815,-0.9014782608695652,0.05175409518143961,130.6569264034566,1.986905281283717,4.404495856978935,0.1834153846153846,1.3040990516111888,1.3260448222629755,3.1273423379536083,3.4102655590684545,0.4485283552950896,0.2704444444444444,1.4481450322163794,0.07168656705186778,0.026377301800591234,7.400986075977203,1.2417018058101206,2.2395412604009532,0.2130983606557377,0.3835627985761856,0.8738495569482312,0.6776378652925658,1.7289324869511355,0.7493919828514166,0.701374193475174,0.6804157968908295,0.11906573715521901,0.018333185595567864,0.2451090909090909,0.2451090909090909,2.5909138785456327,3.0,0.2103882352941176,0.5580236677695747,0.959046982834931,0.955442690990142,0.6840651447278135,2.588433916309287,221.674951,0.04864773407202216,0.1716585365853658,1.8678893049241556,34.0,1.0338285752458676,77.0,0.6390712696279037,0.8191317179046148,0.1741578947368421,0.42718355786124257,56.0,-0.006788235294117645,0.6715408765714799,3.0,1.578057220582697,0.23526542370327985,111.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.8961994664180274,0.20944736842105263,10.0,0.1379983693625598,0.053180038399134655,0.9591068564714412
49,6.0,6.0,-5.249763059324128,6.9522317649801574e-06,2.1636009887862184,1.7321839814173046,33.151999999999994,1.1383682170078826,1.1144815845642717,0.4888730938923538,6.0,0.8144847572122511,6.0845292870194925,5.890677146380917,0.2020863392725082,2.3999275154840727,35.581999999999994,1.1729002646258486,1.088337739987322,-1.9218181818181819,9.017025167944574,6.693388968491437,0.6393540039157974,0.4235160288152786,4.500825035479607,0.1732052067491771,0.3917472598047109,0.3888611111111111,2.665915602366738,0.0548069990234375,1.0,0.30245492674821617,0.2020863392725082,0.8181507604847001,0.6269377324921873,-1.3222684210526312,0.1762752412109375,73.70499338569721,0.6499806265370057,8.034173606057738,0.30198148148148146,0.8884235983058144,1.3051759617362637,1.606387115214528,1.6885996459405679,0.31528101997328606,0.398377358490566,1.6259704139915512,0.17475255999999997,0.0703718736,10.004207247542052,1.5486873891890511,1.378211149766275,0.3230799999999999,0.36616144299668907,0.8738495569482312,0.6776378652925658,1.0854784802147026,0.7493919828514166,1.5384115481683187,0.6804157968908295,0.25661999691358023,0.044215301775147924,0.35268085106382974,0.35268085106382974,2.6247168881846146,1.0,0.29594444444444445,0.5580236677695747,0.943987929203943,0.5930482382993596,0.6840651447278135,1.6858082660161262,292.67345200000005,0.131470023668639,0.34853125,0.31788326666094685,43.0,0.7374259191912031,52.0,0.6390712696279037,0.8191317179046148,0.2959230769230769,0.3256544766407911,50.0,-0.0021388888888888894,0.6715408765714799,8.0,10.283130848931526,0.2792926336741326,95.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.5264192615204875,0.29903225806451617,10.0,0.28399370808116764,0.10540814737654321,0.6882053623151458
50,8.0,5.0,-2.991134112102963,0.03573069897901513,1.6604382022366773,3.427654393829039,24.148,2.8206479621737004,1.2751011049115746,0.29321807263802135,4.0,1.738771387674308,13.528022273745393,4.171951499774553,0.15307810262104662,0.7921203181214216,40.46299999999999,2.229723882473532,2.528442068764658,-0.6242571428571428,3.8641635519500412,10.214546198896336,1.2304494322779056,0.6158361944954671,3.0363514289357223,0.13269142083987176,0.2235113706349341,0.1933653846153846,7.0363005692005185,0.04244639483548521,5.0,0.15307810262104662,0.15307810262104662,2.7334918175605103,1.2720543804889577,-0.06451058201058224,0.11363494127446896,215.240297139233,7.420695715595483,7.571672957727774,0.21938461538461537,1.292945325709416,1.2609799420062675,2.6777976631996063,7.560969489993645,2.1574935865810647,0.16814666666666667,0.11815788362945666,0.0844473001121615,0.0384380983816696,19.26547112357863,0.4873811927586049,3.637012593830744,0.2146582278481013,0.37017736080118757,0.8738495569482312,0.6776378652925658,0.778657440949862,0.7493919828514166,2.7464944181668485,0.6804157968908295,0.07453442418639053,0.022307487528344678,0.1815639097744361,0.1815639097744361,1.9826115853934236,4.0,0.19440740740740742,0.5580236677695747,1.015298687358158,1.6628974918440558,1.9810682750230708,3.017937749547261,326.51050699999996,0.04804453061224491,0.26681632653061227,2.3148746672876683,61.0,1.237373407935145,73.0,0.6390712696279037,0.6044369003782231,0.17952380952380956,0.4140899058555916,70.0,0.0007222222222222249,0.6715408765714799,9.0,8.453026415904947,0.14047892696075892,134.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.48703700771104513,0.18918,10.0,0.05940864959999999,0.03747311649408284,2.1581850658518444
51,2.0,6.0,-5.0871687981673155,1.4876199393494542e-05,1.1592464712963289,1.3556174377132817,13.652999999999999,0.9142559048282568,0.9026743748291969,0.3065628037865542,4.0,1.28144734536952,0.8800213463613952,0.7301413241053393,0.5305096302300271,0.06386651401788124,26.305,0.3646855696254158,0.9856127058830169,-0.4922,0.21203390211522694,2.975701326183073,0.6393540039157974,1.1163096915855122,2.828077615625144,0.2954391918721161,0.3945888095629575,0.27736363636363637,0.23000000000000043,0.10321859555555557,1.0,0.5305096302300271,0.355712859746894,0.8723866255108949,0.9162373889400532,-0.04942222222222224,0.19767918222222222,10.958489047163694,0.13537671351039005,0.6060585265650155,0.3506153846153846,0.883601733235137,1.0695183166302522,1.0887618679420654,0.6785162564012778,0.9069795059619438,0.20148,0.7293175870124832,0.14666926446280992,0.07494038016528926,1.5001315115555705,0.648717525075971,0.13682268831593122,0.2692727272727273,0.17067168255450893,0.8738495569482312,0.6776378652925658,0.9729865741189023,0.7493919828514166,0.9618185849728645,0.6804157968908295,0.14953174655647383,0.04787103999999999,0.31029545454545454,0.31029545454545454,2.7749373654471623,0.0,0.31587878787878787,0.5580236677695747,0.943987929203943,0.8073102078618482,0.6840651447278135,0.08767226485832916,62.116743,0.17213376,0.30773333333333336,0.8592400151469715,33.0,0.7374259191912031,12.0,0.6390712696279037,0.8191317179046148,0.38459999999999994,0.27196446514300365,17.0,0.04078787878787878,0.6715408765714799,10.0,1.9079270897996736,0.45244394710379643,45.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,0.8141965056326952,0.12914285714285717,4.0,0.08207239360000002,0.07268883746556473,1.0284351341890587
52,9.0,6.0,-6.191313264845325,6.113157074635271e-08,3.2998700543546606,2.7090979142080607,46.154,1.4998796604599527,1.1962597585565717,0.48681767472926074,8.0,2.1181886609939253,8.374384729096837,9.874566482479578,0.2396927963329588,2.966855434360412,81.957,1.9472129328394376,1.16688892822778,-2.19825641025641,12.160999624252302,9.629096449343121,1.4791393326297164,2.7547656678974533,6.418331714705933,0.15200531083620292,0.43632222829302436,0.4372738095238096,8.53687464977932,0.05229522775510205,3.0,0.3270553769681932,0.15200531083620292,2.538168828112109,1.8015499587627537,-1.3973804347826086,0.14289406857142858,138.0244685358564,15.585171151297443,11.651479737584205,0.32191935483870965,3.2063625407789713,2.80247383172834,5.368565313474193,2.8384706866209197,1.5792178521859144,0.48700000000000004,4.0668118832120825,0.14999320719381687,0.06536948543400714,11.13519276600706,0.28113748536635674,2.223332677622323,0.29112068965517246,0.3773216672358708,0.8738495569482312,0.6776378652925658,2.620758616894203,0.7493919828514166,3.666313230767389,0.6804157968908295,0.4065208655045351,0.027954277343749997,0.4158018018018018,0.4158018018018018,3.3718842440404457,2.0,0.3095058823529412,0.5580236677695747,1.4430618234989803,1.9246878573905557,0.6840651447278135,3.4463469798310777,465.77742299999994,0.08283318359375,0.3010285714285715,3.2246156646592743,36.0,1.9290479102574598,76.0,0.6390712696279037,0.8191317179046148,0.23781250000000004,0.38246415099746855,62.0,0.002729411764705886,0.6715408765714799,8.0,21.77655665499767,0.32079446765463726,112.0,0.6272618870231419,0.5766778740071036,0.4822041713000461,2.495372280227818,0.2874444444444444,9.0,0.5070067315296565,0.21559946074263042,1.4775672095647552
