[1, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 2, 4, 2, 2, 1, 1, 1]  40.0%
[1, 3, 1, 1, 1, 3, 2, 2, 3, 2, 4, 2, 1, 2, 4, 2, 2, 3, 4, 3]  40.0%
[1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 3, 4]  45.0%
[1, 1, 3, 1, 1, 2, 2, 2, 1, 3, 3, 2, 3, 4, 3, 3, 3, 4, 3, 3]  55.0%
[1, 1, 1, 1, 1, 3, 3, 4, 3, 4, 1, 3, 1, 3, 4, 3, 4, 3, 4, 4]  50.0%
[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4]  85.0%
[1, 1, 3, 3, 1, 2, 4, 3, 3, 3, 1, 2, 3, 4, 4, 3, 3, 4, 3, 3]  30.0%
[1, 1, 1, 1, 1, 3, 3, 2, 2, 2, 2, 3, 4, 3, 4, 3, 3, 1, 4, 3]  55.0%
[1, 2, 1, 1, 1, 3, 3, 2, 1, 1, 1, 3, 1, 3, 4, 4, 2, 4, 1, 1]  45.0%
[1, 4, 3, 4, 1, 2, 2, 2, 3, 3, 1, 2, 3, 4, 2, 2, 3, 1, 3, 2]  30.0%
[1, 3, 1, 1, 1, 3, 2, 2, 1, 2, 1, 2, 1, 2, 4, 2, 2, 1, 4, 2]  40.0%
[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 4]  85.0%
[1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 3, 4, 3, 3, 2, 4, 3]  45.0%
[1, 1, 1, 1, 1, 3, 3, 2, 1, 4, 1, 3, 1, 3, 2, 2, 1, 2, 3, 4]  45.0%
[1, 1, 3, 1, 1, 3, 3, 2, 3, 3, 3, 3, 1, 3, 4, 3, 3, 1, 3, 3]  40.0%
[1, 1, 1, 1, 1, 3, 3, 2, 1, 4, 1, 3, 1, 3, 4, 3, 3, 2, 1, 1]  40.0%
[1, 1, 1, 1, 1, 3, 3, 2, 3, 3, 1, 3, 1, 3, 2, 2, 3, 1, 1, 4]  45.0%
[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4]  80.0%
[1, 1, 1, 1, 1, 3, 3, 2, 1, 4, 1, 3, 1, 3, 2, 3, 3, 4, 2, 3]  45.0%
[1, 1, 1, 1, 1, 3, 3, 2, 3, 3, 1, 3, 1, 3, 2, 2, 3, 1, 3, 3]  40.0%
[3, 0, 1, 1, 1, 2, 2, 2, 3, 3, 1, 2, 1, 2, 4, 4, 3, 2, 3, 4]  40.0%
[1, 1, 2, 3, 1, 3, 3, 2, 3, 4, 4, 2, 1, 2, 4, 4, 4, 1, 2, 3]  30.0%
