,acceleration__number_crossing_m__m_-1,acceleration__number_crossing_m__m_1,"acceleration__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","acceleration__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","acceleration__fft_coefficient__attr_""abs""__coeff_29","acceleration__fft_coefficient__attr_""abs""__coeff_24",acceleration__absolute_sum_of_changes,"acceleration__fft_coefficient__attr_""abs""__coeff_32","acceleration__fft_coefficient__attr_""abs""__coeff_36",acceleration__approximate_entropy__m_2__r_0.3,acceleration__number_crossing_m__m_0,"acceleration__fft_coefficient__attr_""abs""__coeff_25","acceleration__fft_coefficient__attr_""abs""__coeff_13","acceleration__fft_coefficient__attr_""abs""__coeff_12",acceleration__fourier_entropy__bins_5,"acceleration__fft_coefficient__attr_""abs""__coeff_19","acceleration__fft_coefficient__attr_""abs""__coeff_0","acceleration__fft_coefficient__attr_""abs""__coeff_22","acceleration__fft_coefficient__attr_""abs""__coeff_37","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","acceleration__fft_coefficient__attr_""abs""__coeff_10","acceleration__fft_aggregated__aggtype_""centroid""","acceleration__fft_coefficient__attr_""abs""__coeff_48","acceleration__fft_coefficient__attr_""abs""__coeff_30",acceleration__cid_ce__normalize_False,acceleration__fourier_entropy__bins_2,acceleration__approximate_entropy__m_2__r_0.5,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_15","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2",acceleration__number_peaks__n_1,acceleration__fourier_entropy__bins_10,acceleration__fourier_entropy__bins_3,"acceleration__fft_coefficient__attr_""abs""__coeff_28","acceleration__fft_coefficient__attr_""abs""__coeff_38","acceleration__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2","acceleration__fft_aggregated__aggtype_""variance""","acceleration__fft_coefficient__attr_""abs""__coeff_14","acceleration__fft_coefficient__attr_""abs""__coeff_11","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_40","acceleration__fft_coefficient__attr_""abs""__coeff_26","acceleration__fft_coefficient__attr_""abs""__coeff_23","acceleration__fft_coefficient__attr_""abs""__coeff_16","acceleration__fft_coefficient__attr_""abs""__coeff_27","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4","acceleration__fft_coefficient__attr_""abs""__coeff_34","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_9","acceleration__fft_coefficient__attr_""abs""__coeff_47","acceleration__fft_coefficient__attr_""abs""__coeff_18","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2",acceleration__approximate_entropy__m_2__r_0.1,"acceleration__fft_coefficient__attr_""abs""__coeff_79","acceleration__fft_coefficient__attr_""abs""__coeff_77","acceleration__fft_coefficient__attr_""abs""__coeff_31","acceleration__fft_coefficient__attr_""abs""__coeff_83","acceleration__fft_coefficient__attr_""abs""__coeff_33","acceleration__fft_coefficient__attr_""abs""__coeff_76","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",acceleration__mean_abs_change,acceleration__cid_ce__normalize_True,acceleration__number_peaks__n_3,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_80","acceleration__fft_coefficient__attr_""abs""__coeff_49","acceleration__fft_coefficient__attr_""abs""__coeff_44","acceleration__fft_coefficient__attr_""abs""__coeff_58","acceleration__fft_coefficient__attr_""abs""__coeff_17",acceleration__abs_energy,"acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_42",acceleration__range_count__max_1000000000000.0__min_0,"acceleration__fft_coefficient__attr_""abs""__coeff_55",acceleration__range_count__max_0__min_-1000000000000.0,"acceleration__fft_coefficient__attr_""abs""__coeff_85","acceleration__fft_coefficient__attr_""abs""__coeff_64","acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2","acceleration__agg_autocorrelation__f_agg_""var""__maxlag_40",acceleration__count_below_mean,"acceleration__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0","acceleration__fft_coefficient__attr_""abs""__coeff_72","acceleration__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""","acceleration__fft_coefficient__attr_""abs""__coeff_8",acceleration__approximate_entropy__m_2__r_0.7,acceleration__length,"acceleration__fft_coefficient__attr_""abs""__coeff_84","acceleration__fft_coefficient__attr_""abs""__coeff_78","acceleration__fft_coefficient__attr_""abs""__coeff_81","acceleration__fft_coefficient__attr_""abs""__coeff_43",acceleration__number_cwt_peaks__n_1,"acceleration__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4","acceleration__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4","acceleration__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","acceleration__fft_coefficient__attr_""abs""__coeff_41"
40,7.0,6.0,-4.781484570060745,5.8999400281143465e-05,2.9194889205380665,2.7789704928264336,52.306999999999995,1.4624223056285772,1.3608805751543998,0.5155072925145081,6.0,1.838018471313542,10.264981167825812,6.649583299738973,0.19882157810301943,3.8110728278604737,45.843,2.283750563384271,2.0579124196331833,-1.6119818181818186,24.86943377390018,8.191189864482512,0.2309999999999981,1.5836808944523184,7.236150565044926,0.09962338946616205,0.38108513257448284,0.5321369863013699,4.875855916832599,0.40805992187499995,5.0,0.2975855177331088,0.19882157810301943,4.917626061042765,1.7974224920878148,-1.2143142857142855,0.8151895468750001,96.96999857226768,17.854016637605113,7.939699336543434,0.6281666666666667,0.8460857317849002,5.111368923231988,0.5090873428360873,2.3115520759870405,3.5905753258299473,0.4922037037037037,2.0961965427130145,0.6438763237216455,0.2931226812764321,2.6275462542700514,2.1125825392476902,5.38743913160096,0.5934901960784313,0.35859127331519014,0.6776378652925665,0.8738495569482314,2.3756052223392485,0.7493919828514166,1.713059154277741,0.6804157968908282,0.5254508680803153,0.044167454081632654,0.5506,0.5506,2.7580895226834654,5.0,0.599027397260274,0.5580236677695767,0.9439879292039459,3.622963920754234,0.6840651447278141,2.639000259699516,682.690965,0.0918717806122449,0.639375,2.2560484305068003,45.0,0.7374259191912039,51.0,0.6390712696279031,0.8191317179046144,0.22521428571428576,0.3375606719352935,48.0,-0.0416027397260274,0.6715408765714793,11.0,15.430660223544228,0.2737984783036491,96.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,1.445676437289127,13.0,0.5625312499999999,0.38124317043895756,0.24246874835804091,2.7297948646684116
41,7.0,6.0,-4.568629999063586,0.0001475040503101976,3.0056665100599544,1.5917253023762978,41.690000000000005,3.6742813195352144,3.0202018101034573,0.44208867826186005,6.0,4.76540955593568,7.9039884748160345,15.810583201420016,0.2735737942248851,5.2265997940372,16.77,4.0608900852790795,1.1621486847063145,-1.5228545454545455,15.768904040095833,9.17663372634779,0.6393540039157981,2.0391761199083454,6.252263590092792,0.10126481756679193,0.35663280468786285,0.36648571428571436,7.392837056097345,0.1979899024970274,3.0,0.30245492674821617,0.10126481756679193,2.161670149257774,2.574237901712928,-1.075447368421053,0.4087390107015458,106.95258723966678,2.9041636290630133,4.831784601286567,0.5657884615384615,1.511585697502867,2.875286974187485,0.830748895647062,2.748972638775005,3.340736614223179,0.3766226415094339,2.386072167083042,0.29229686582083814,0.1551087781622453,18.63858341119138,1.693999999999999,1.851799500989314,0.371078431372549,0.25147393410541197,0.6776378652925665,0.8738495569482314,1.1451775727502276,0.7493919828514166,4.073652693056858,0.6804157968908282,0.25979688489795916,0.08208437869822488,0.4482795698924732,0.4482795698924732,2.9569067637609945,3.0,0.4724459459459459,0.5580236677695767,0.9439879292039459,0.5231635840445075,0.6840651447278141,1.3663846097576098,423.26064,0.10857966863905325,0.46155172413793105,1.8829705965893373,46.0,0.7374259191912039,48.0,0.6390712696279031,0.8191317179046144,0.22192307692307692,0.34251089416908687,46.0,-0.014040540540540537,0.6715408765714793,8.0,10.305249843331206,0.29106516915637726,94.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,0.7698892406868898,13.0,0.38917647058823535,0.26313389248843005,0.12577507836734692,1.3968486165223593
42,16.0,17.0,-8.326573850471704,3.45767902552282e-13,8.693181141264029,6.656580154551589,102.729,11.968777173038664,8.095656936961307,0.4730300641472671,17.0,6.574090177284567,14.574834106411483,26.00793874365463,0.09072899366212879,3.4096332332122112,59.81,10.3932707463619,8.175165607157464,-1.5738125000000003,48.04945055563978,24.385798734800204,2.986909906441118,6.020675989497749,7.296444956278365,0.04539477814685819,0.314445500332043,0.36050622406639005,21.94822110413717,0.048848474034172217,6.0,0.13600216966487969,0.09072899366212879,13.961175600865955,10.45327152764061,-0.8933978174603174,0.13576929484050163,1076.3976507182772,4.978034275717788,35.84206432275192,0.26813407821229046,2.015915595166605,30.69589022957972,2.076195581482321,30.28284830981239,17.710181144999623,0.37800000000000006,6.5147216384383375,0.15440761654948618,0.05418830273120606,355.34716050153537,2.1115130029116096,50.52634770521944,0.3168488372093023,0.5888435125512324,3.0286682110013987,0.9524611065602634,9.300738885432912,2.563543188338075,7.26924946970957,3.527287132365709,0.1972182481017889,0.037078145328719725,0.3303183279742765,0.3303183279742765,3.7129665376022905,6.0,0.29068181818181815,3.4541200973640516,1.8715390458496666,6.020698102357781,5.23776561224804,53.004584342974866,1216.3215,0.09534881660899656,0.2949449541284403,5.439051566732531,138.0,4.1807805375504214,174.0,4.867447081603428,4.280625704753515,0.2488235294117647,0.4810409882410213,165.0,0.007466942148760334,1.2464073986577326,16.0,184.31479440834968,0.20184880936087257,312.0,2.8782977750442105,1.259258511982349,1.6032839819999058,2.0313015976685738,28.0,0.32122522522522523,0.21555868024691363,0.06732502174549336,0.5468717985547688
43,2.0,8.0,-5.896512565070688,2.8430533648710515e-07,6.845566761235983,10.525347786274528,33.226,3.8193340905141753,2.378686321471795,0.3602960399889925,13.0,10.996538192072034,9.615915254878106,7.3063059678964555,0.330065644092378,13.24288062431516,61.806000000000004,5.8307171980175205,2.0303090382186224,-0.14192207792207795,21.575449890785322,15.331682570036849,1.1064550899243102,4.910934520525214,4.279035171624557,0.16184273448660175,0.31527988073393076,0.16321341463414635,14.515265983646763,0.001190036622222222,5.0,0.4145959761008755,0.22349225657720573,7.304144678460004,0.20630298565520136,-0.167312292358804,0.0016353536000000002,358.19158645646803,16.195164587564772,16.077818399637746,0.0678235294117647,1.2436573995146685,10.278135617942695,4.553601539998102,16.330630030945457,9.094587222589503,0.18102307692307693,1.2481712129702371,0.02213063919935715,0.017576110453648916,48.196882477778466,0.9996677542102775,15.594387051557112,0.06769230769230769,0.32992001736246834,0.7855257215023873,1.0307552493440708,4.46065765427209,0.47345966526171274,2.0490494767823475,0.9644948054086905,0.09700624163444381,0.0011110154320987653,0.15974038461538462,0.15974038461538462,4.154709511625707,4.0,0.08931055900621118,0.5909668508014995,1.3922695081770116,2.0840451172346017,1.7718554691101847,15.575073865758874,239.97281800000002,0.0015256080246913578,0.021493333333333333,1.9919764788736716,121.0,0.4849912731078493,88.0,1.2340237926279924,1.7489356325978564,0.020388888888888887,0.15016570052504202,142.0,0.005260869565217393,0.6715408765714793,7.0,71.41523511540333,0.2465971480115443,209.0,1.061795663690532,0.21226012008105666,0.19252464712958847,1.7005764556610594,16.0,0.056457831325301196,0.11113192786982248,0.07036960689321832,1.3145889277591534
44,4.0,4.0,-5.043631228009924,1.817873808642079e-05,3.3014153649764553,7.387471214912125,30.849000000000007,3.5494606596960683,2.63539201074745,0.3128158847734821,10.0,1.4660771300882702,13.346724825865381,8.005359825153388,0.43628133800822505,11.644138950297153,21.497999999999998,8.571362920068418,2.0052916666112512,-0.47911764705882354,33.76160223724433,13.836331153742648,1.6656691436072864,1.866531237305877,4.915418090050937,0.1897623273968212,0.20294489396811466,0.1377175572519084,14.807855149827917,0.007908686584314852,5.0,0.5841748847422817,0.3407182824635865,3.829138284261876,3.5829090172682405,-0.18893445378151266,0.009981029014650962,270.10430853747005,19.594766750096255,21.761915861193057,0.14445744680851064,2.8628790536913034,1.4592285264888065,11.207889817427832,6.801168594298429,3.5232073685467067,0.1324639175257732,3.0532921723294484,0.018235426974826385,0.013500567599826388,33.59824124731849,1.038902308035128,11.177118201761944,0.06892708333333332,0.3385939046372832,0.8067349162687244,0.8273444866572658,2.7119836685881165,2.4097286416221513,3.549426031761337,0.3907713871509693,0.07534041221374045,0.006157655172413793,0.18472455089820364,0.18472455089820364,4.036744159184107,3.0,0.13331297709923662,0.973384106447914,1.6853377306245423,2.0778069398788612,1.235921061275101,3.270072781187928,251.847552,0.008790406658739595,0.046305084745762705,1.3889658023148024,117.0,1.1562008916717192,51.0,0.6390712696279031,0.8810180936111068,0.053,0.10777379238353786,65.0,0.01349618320610687,0.43619416878186534,8.0,37.40813631820195,0.16546149790972597,168.0,2.115999999999998,1.1413971315258482,1.2470936130219965,2.0017500452252475,18.0,0.0391111111111111,0.07729459453714528,0.056399286638307775,1.088554982704658
45,4.0,5.0,-2.4818218967562617,0.11996013280679141,1.266202113016256,1.3388333550941305,21.735,0.7356233741196381,1.1754084736492256,0.3346051245445705,4.0,3.425717023487574,14.289576379375319,4.871936851892125,0.19340471446596552,4.454822692293009,24.119,2.7253002113809868,0.4301313752796893,-0.7266500000000001,5.07690859606533,9.850042836730239,1.3417695331860442,1.227281813255413,2.62362783183896,0.07081055490819625,0.18406298465389037,0.141875,4.244022611975853,0.02952790828402367,6.0,0.21188863928089738,0.14144092415187637,1.5843915938383613,1.6808516673930103,-0.40997849462365593,0.056280386094674555,200.26290802001816,9.039664966947447,6.783283897701294,0.1653448275862069,1.0055735613737602,1.1518116618805145,1.8155862849719653,5.0253306167661975,0.3653502994096589,0.1565340909090909,0.8721937034911033,0.05253024963948086,0.02654830572023715,14.702644708073256,0.7339157344704922,2.40775814084795,0.16118987341772154,0.536846206567926,0.6776378652925665,0.8738495569482314,1.1795271407162855,0.7493919828514166,0.49037771389142476,0.6804157968908282,0.043883561224489796,0.005644776859504136,0.14785714285714285,0.14785714285714285,1.9548026069650501,6.0,0.16297368421052635,0.5580236677695767,0.9821462180105707,1.049940486214558,1.0260203038890825,2.0900835810162577,270.530711,0.011993793388429758,0.1642307692307692,0.5716651090793654,68.0,1.310304170861822,80.0,0.6390712696279031,0.9209401857700448,0.08036363636363639,0.4004625960451892,79.0,-0.005061403508771933,0.8581858956970413,2.0,16.802233502096854,0.10753210573374494,148.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,0.252458137776035,18.0,0.19307272727272726,0.05234215896177685,0.02376937723214286,0.4406564942397842
46,10.0,10.0,-5.720201683888114,6.969813505524134e-07,8.562066611667301,6.394725232834171,67.464,5.4090367658962615,2.4396356435884607,0.43236487006078184,12.0,5.663937371653001,12.944328596545398,64.92750125905704,0.09698609503306334,11.661924148302026,75.729,9.072495693719713,3.3244265894125036,-1.1666133333333333,6.9634933306271325,15.426694961336683,1.04930109263058,2.558092122842675,6.239326245677493,0.0853365625866777,0.2867943973292475,0.30727173913043476,19.320876258048717,0.08826264996539794,8.0,0.1453717101843168,0.09698609503306334,5.496049719051257,1.4264724832290103,-0.6999217687074829,0.15671651294117644,496.09913308319244,12.177644191026312,42.900454438959834,0.24465441176470584,5.8354362710126635,16.314975843388858,9.697811317534386,3.611388773431607,2.7862177981269833,0.27346323529411765,5.09291907259278,0.1753804760020352,0.0975308171179829,18.765189959218308,2.8585319452362965,15.570714696411663,0.2793609022556391,0.52136363620086,1.5376836443969266,0.9203546272391969,1.8674699594207875,2.3174742944755704,3.6403850701365505,0.7470553110009113,0.18647214307655957,0.07604784437499999,0.2870808510638298,0.2870808510638298,2.932856490803361,6.0,0.26130978260869564,1.9967168234127417,2.293422550727283,3.343448528552643,1.5898258975217574,17.86219009446318,1092.3852250000002,0.171780574375,0.2629058823529412,4.329889455717616,106.0,2.2164170637709506,130.0,1.0671885576974047,0.5136803793430454,0.313425,0.4057486240059863,102.0,0.0033423913043478274,1.2335337844506953,15.0,21.9726294440401,0.17967996093150984,236.0,0.555622493879445,2.8017651513570403,3.1548335766105566,9.251536147335248,19.0,0.2095058823529412,0.15025730876946367,0.09209054572306238,1.501051761461477
47,10.0,10.0,-6.649993349247893,5.149709365256511e-09,1.8336148593314001,3.332546954406403,45.42100000000001,1.9304244714341985,7.025068350688385,0.4391396025513088,12.0,3.761443135233533,27.471969167782316,32.29615743660545,0.12525570174922163,13.40913080568125,44.945,12.82902505930517,3.8026473382869375,-0.7974655172413792,140.39308696351137,23.29102797790123,1.9037138265048554,3.4523389469907073,4.642383116460769,0.04539477814685819,0.36159178751294196,0.14287096774193547,9.082714938105243,0.0113949819,8.0,0.12525570174922163,0.12525570174922163,1.5897522988704313,1.3929054327011279,-0.36629135338345864,0.014062485900000003,896.1705966132397,6.932921782177554,77.41091149723849,0.12252795031055903,0.8299201399475408,0.8017754500336384,8.599362849276623,3.1968683338193586,4.4642730372309085,0.1323680981595092,5.840619511241026,0.028392133028095734,0.023251749594172734,115.42487038368164,2.9775169702728457,2.668721499063578,0.0717483870967742,0.351915213709709,0.5523496006719932,2.1683265107018834,4.251985082965633,1.414703585090137,4.9559677707250565,2.0509686671271323,0.07228078651065005,0.014878944214876033,0.16338489208633095,0.16338489208633095,4.327948332882514,8.0,0.11823611111111111,1.0695075484449372,2.63461929756616,2.656573629528223,0.274571449929395,4.510548777811943,328.252893,0.019008861570247934,0.05309000000000001,1.5229895387772043,195.0,1.797315228075114,84.0,0.6390712696279031,1.2702091709611554,0.06731818181818182,0.38472613346242934,113.0,0.001069444444444445,0.9568892078157062,15.0,18.545045570507316,0.2527605561144035,279.0,1.541639137542063,1.7771445649980488,0.32962179590803836,2.570259594181132,25.0,0.031757281553398055,0.06322738319093682,0.051870674594916004,2.6171424507381786
48,6.0,4.0,-4.237370716812271,0.0005692280406811197,1.6365560627822473,1.6282539053680094,26.961999999999996,0.977649040546108,1.1349553596192412,0.46735665728110876,7.0,0.5697456510680617,5.212287330903213,5.7310344185653825,0.1788313601195989,2.179551126865222,55.995000000000005,1.8793007175694094,0.7921761167821203,-1.4474615384615386,10.147932964361328,8.163977088622932,0.6393540039157981,0.5616271200787887,3.4201950236792054,0.15407610367102942,0.367809905508099,0.2567209302325581,1.4285696074711853,0.022541883402736468,3.0,0.2677539868376054,0.15407610367102942,1.1950360579461259,0.69885329629948,-0.9014782608695651,0.05175409518143961,130.65692640345665,1.9869052812837171,4.404495856978935,0.1834153846153846,1.304099051611187,1.3260448222629764,3.1273423379536087,3.4102655590684545,0.44852835529509005,0.2704444444444444,1.448145032216376,0.07168656705186778,0.026377301800591234,7.400986075977201,1.2417018058101204,2.239541260400954,0.2130983606557377,0.3835627985761856,0.6776378652925665,0.8738495569482314,1.7289324869511347,0.7493919828514166,0.701374193475177,0.6804157968908282,0.11906573715521901,0.018333185595567864,0.2451090909090909,0.2451090909090909,2.5909138785456327,3.0,0.2103882352941176,0.5580236677695767,0.9590469828349311,0.9554426909901406,0.6840651447278141,2.588433916309287,221.674951,0.04864773407202216,0.1716585365853658,1.8678893049241543,34.0,1.0338285752458685,77.0,0.6390712696279031,0.8191317179046144,0.1741578947368421,0.42718355786124274,56.0,-0.006788235294117645,0.6715408765714793,3.0,1.5780572205826975,0.23526542370327985,111.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,0.8961994664180288,10.0,0.20944736842105263,0.1379983693625598,0.053180038399134655,0.9591068564714389
49,6.0,6.0,-5.249763059324135,6.952231764979949e-06,2.163600988786219,1.7321839814173035,33.151999999999994,1.1383682170078826,1.114481584564272,0.4888730938923538,6.0,0.8144847572122514,6.084529287019494,5.890677146380917,0.2020863392725082,2.3999275154840722,35.581999999999994,1.1729002646258457,1.0883377399873218,-1.9218181818181819,9.017025167944574,6.693388968491437,0.6393540039157981,0.42351602881527706,4.500825035479607,0.1732052067491771,0.3917472598047109,0.3888611111111111,2.6659156023667396,0.0548069990234375,1.0,0.30245492674821617,0.2020863392725082,0.8181507604847019,0.6269377324921875,-1.3222684210526314,0.1762752412109375,73.70499338569715,0.6499806265370052,8.034173606057738,0.30198148148148146,0.8884235983058137,1.3051759617362628,1.6063871152145255,1.6885996459405654,0.3152810199732853,0.398377358490566,1.6259704139915492,0.17475255999999997,0.0703718736,10.004207247542052,1.548687389189054,1.3782111497662761,0.3230799999999999,0.36616144299668907,0.6776378652925665,0.8738495569482314,1.0854784802147028,0.7493919828514166,1.5384115481683192,0.6804157968908282,0.25661999691358023,0.044215301775147924,0.35268085106382974,0.35268085106382974,2.624716888184614,1.0,0.29594444444444445,0.5580236677695767,0.9439879292039459,0.5930482382993598,0.6840651447278141,1.6858082660161242,292.673452,0.131470023668639,0.34853125,0.3178832666609499,43.0,0.7374259191912039,52.0,0.6390712696279031,0.8191317179046144,0.2959230769230769,0.32565447664079106,50.0,-0.0021388888888888894,0.6715408765714793,8.0,10.283130848931526,0.2792926336741326,95.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,0.5264192615204867,10.0,0.29903225806451617,0.28399370808116764,0.10540814737654321,0.688205362315137
50,8.0,5.0,-2.9911341121029555,0.0357306989790158,1.6604382022366766,3.4276543938290387,24.148,2.8206479621737,1.2751011049115746,0.29321807263802135,4.0,1.738771387674307,13.528022273745393,4.171951499774554,0.15307810262104662,0.7921203181214224,40.46299999999999,2.229723882473532,2.5284420687646594,-0.6242571428571426,3.86416355195004,10.214546198896334,1.230449432277906,0.6158361944954673,3.036351428935722,0.13269142083987176,0.2235113706349341,0.1933653846153846,7.036300569200519,0.04244639483548521,5.0,0.15307810262104662,0.15307810262104662,2.7334918175605103,1.2720543804889575,-0.06451058201058224,0.11363494127446896,215.240297139233,7.420695715595481,7.571672957727776,0.21938461538461537,1.292945325709417,1.260979942006268,2.677797663199607,7.560969489993644,2.1574935865810647,0.16814666666666667,0.11815788362945599,0.0844473001121615,0.0384380983816696,19.265471123578628,0.48738119275860436,3.6370125938307423,0.2146582278481013,0.37017736080118757,0.6776378652925665,0.8738495569482314,0.7786574409498627,0.7493919828514166,2.746494418166847,0.6804157968908282,0.07453442418639053,0.022307487528344678,0.1815639097744361,0.1815639097744361,1.9826115853934239,4.0,0.19440740740740742,0.5580236677695767,1.0152986873581558,1.6628974918440556,1.9810682750230664,3.01793774954726,326.510507,0.04804453061224491,0.26681632653061227,2.314874667287668,61.0,1.2373734079351462,73.0,0.6390712696279031,0.6044369003782231,0.17952380952380956,0.4140899058555913,70.0,0.0007222222222222249,0.6715408765714793,9.0,8.453026415904946,0.14047892696075892,134.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,0.4870370077110448,10.0,0.18918,0.05940864959999999,0.03747311649408284,2.158185065851845
51,2.0,6.0,-5.087168798167308,1.4876199393494987e-05,1.1592464712963286,1.3556174377132821,13.652999999999999,0.9142559048282559,0.9026743748291973,0.3065628037865542,4.0,1.281447345369521,0.8800213463613961,0.7301413241053395,0.5305096302300271,0.06386651401788151,26.305,0.36468556962541554,0.9856127058830161,-0.4922,0.21203390211522694,2.975701326183073,0.6393540039157981,1.1163096915855129,2.828077615625144,0.2954391918721161,0.3945888095629575,0.27736363636363637,0.23000000000000043,0.10321859555555557,1.0,0.5305096302300271,0.355712859746894,0.8723866255108947,0.9162373889400528,-0.049422222222222215,0.19767918222222222,10.95848904716369,0.13537671351038957,0.6060585265650152,0.3506153846153846,0.8836017332351384,1.0695183166302522,1.088761867942066,0.6785162564012774,0.9069795059619432,0.20148,0.7293175870124826,0.14666926446280992,0.07494038016528926,1.5001315115555702,0.6487175250759711,0.1368226883159308,0.2692727272727273,0.17067168255450893,0.6776378652925665,0.8738495569482314,0.9729865741189038,0.7493919828514166,0.9618185849728645,0.6804157968908282,0.14953174655647383,0.04787103999999999,0.31029545454545454,0.31029545454545454,2.7749373654471627,0.0,0.31587878787878787,0.5580236677695767,0.9439879292039459,0.8073102078618486,0.6840651447278141,0.08767226485833024,62.116743,0.17213376,0.30773333333333336,0.8592400151469719,33.0,0.7374259191912039,12.0,0.6390712696279031,0.8191317179046144,0.38459999999999994,0.27196446514300354,17.0,0.04078787878787878,0.6715408765714793,10.0,1.907927089799674,0.45244394710379643,45.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,0.8141965056326952,4.0,0.12914285714285717,0.08207239360000002,0.07268883746556473,1.0284351341890583
52,9.0,6.0,-6.191313264845327,6.113157074635213e-08,3.2998700543546606,2.7090979142080602,46.154,1.4998796604599545,1.1962597585565709,0.48681767472926074,8.0,2.1181886609939213,8.374384729096837,9.874566482479576,0.2396927963329588,2.9668554343604137,81.957,1.947212932839439,1.1668889282277777,-2.19825641025641,12.160999624252305,9.629096449343118,1.4791393326297164,2.7547656678974537,6.418331714705933,0.15200531083620292,0.43632222829302436,0.4372738095238096,8.536874649779321,0.05229522775510205,3.0,0.3270553769681932,0.15200531083620292,2.538168828112109,1.8015499587627506,-1.3973804347826086,0.14289406857142858,138.02446853585639,15.585171151297443,11.651479737584205,0.32191935483870965,3.206362540778971,2.802473831728341,5.368565313474192,2.8384706866209233,1.5792178521859137,0.48700000000000004,4.066811883212081,0.14999320719381687,0.06536948543400714,11.135192766007059,0.2811374853663548,2.2233326776223206,0.29112068965517246,0.3773216672358708,0.6776378652925665,0.8738495569482314,2.620758616894203,0.7493919828514166,3.6663132307673916,0.6804157968908282,0.4065208655045351,0.027954277343749997,0.4158018018018018,0.4158018018018018,3.3718842440404453,2.0,0.3095058823529412,0.5580236677695767,1.4430618234989803,1.924687857390556,0.6840651447278141,3.4463469798310786,465.777423,0.08283318359375,0.3010285714285715,3.224615664659274,36.0,1.92904791025746,76.0,0.6390712696279031,0.8191317179046144,0.23781250000000004,0.3824641509974685,62.0,0.002729411764705886,0.6715408765714793,8.0,21.77655665499767,0.32079446765463726,112.0,0.5766778740071048,0.6272618870231408,0.48220417130004434,2.495372280227819,9.0,0.2874444444444444,0.5070067315296565,0.21559946074263042,1.4775672095647534
